,workload,cpu,memory,start,end,cpu_util_avg,runtime,total CPU power (W),total DRAM power (W),total power (W),total CPU dynamic power (W),total DRAM dynamic power (W),total dynamic power (W),proportional CPU dynamic power (W),proportional DRAM dynamic power (W),proportional dynamic power (W),proportional CPU static power (W),proportional DRAM static power (W),proportional static power (W),proportional CPU static energy (J),proportional DRAM static energy (J),proportional static energy (J),proportional CPU dynamic energy (J),proportional DRAM dynamic energy (J),proportional dynamic energy (J),proportional total energy (J),CPU Embodied Carbon (gCO2e),Memory Embodied Carbon (gCO2e),Total Embodied Carbon (gCO2e)
0,spark,48,96,2025-02-17 11:18:23.000117,2025-02-17 11:23:52.600777,8.317441666666667,84.44363436122146,328.44895233324985,28.03541614492028,356.4843684781701,292.94916899991654,25.22459947825361,318.17376847817013,43.29123799036468,3.727623269772842,47.01886126013752,17.74989166666667,1.4054083333333331,19.155300000000004,1498.865361851292,118.67778742821363,1617.5431492795055,3655.6694719029742,314.77405642907866,3970.4435283320527,5587.986677611558,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
1,nearestNeighbors,48,96,2025-02-17 11:18:23.409300,2025-02-17 11:19:59.376300,47.96617916666667,5.997770920562276,328.44895233324985,28.03541614492028,356.4843684781701,292.94916899991654,25.22459947825361,318.17376847817013,249.65793100955187,21.496976208480767,271.15490721803263,17.74989166666667,1.4054083333333331,19.155300000000004,106.45978408146404,8.42931723318256,114.8891013146466,1497.3910786968331,128.93393878324505,1626.3250174800785,1741.2141187947248,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
