,Unnamed: 0,workload,cpu,memory,start,end
0,0,spark,48,96,2025-02-17 11:18:23.000117,2025-02-17 11:23:52.600777
1,1,nearestNeighbors,48,96,2025-02-17 11:18:23.409300,2025-02-17 11:19:59.376300
