Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
7.8,0.74,2024-11-13 20:31:08.961,0.0,4.39,3.4,0.41,0.33,103.51999999999995,34320,34736,0.01,0.01,28,0.02,0.0,78,0.03,0.02,50
8.52,0.86,2024-11-13 20:31:09.061,0.1,4.63,3.88,0.45,0.41,104.93999999999998,34216,34944,0.01,0.02,27,0.03,0.01,85,0.03,0.02,57
4.68,0.37,2024-11-13 20:31:09.161,0.2,2.69,1.99,0.2,0.16,43.99000000000002,34216,33800,0.0,0.0,63,0.01,0.0,58,0.01,0.0,61
4.74,0.38,2024-11-13 20:31:09.261,0.3,2.71,2.03,0.21,0.16,43.41999999999998,34424,33800,0.0,0.0,55,0.01,0.0,69,0.01,0.0,61
6.34,0.59,2024-11-13 20:31:09.362,0.401,3.54,2.8,0.32,0.27,56.41000000000001,32864,33696,0.0,0.0,58,0.01,0.0,71,0.02,0.0,64
6.15,0.55,2024-11-13 20:31:09.462,0.501,3.45,2.71,0.3,0.25,51.10999999999998,33696,32968,0.0,0.0,52,0.01,0.0,77,0.02,0.0,65
6.3,0.57,2024-11-13 20:31:09.572,0.611,3.33,2.97,0.29,0.28,58.15000000000002,34216,33904,0.0,0.0,49,0.01,0.0,76,0.02,0.0,63
7.99,0.76,2024-11-13 20:31:09.663,0.702,4.57,3.42,0.42,0.34,85.18999999999997,34008,36192,0.0,0.01,27,0.02,0.01,97,0.03,0.01,73
4.72,0.34,2024-11-13 20:31:09.762,0.801,2.72,2.0,0.19,0.15,39.689999999999976,33592,35984,0.0,0.0,68,0.01,0.0,60,0.01,0.0,65
4.94,0.38,2024-11-13 20:31:09.863,0.902,2.84,2.1,0.21,0.16,45.33999999999997,33280,36088,0.0,0.0,62,0.01,0.0,74,0.01,0.0,67
