,Unnamed: 0,Index,CPU Cores,Batch Size,start time,end time,Average Latency (ms),99th Percentile (ms),95th Percentile (ms),Number of Queries,Average CPU Utilization (%),Runtime (s),Average CPU Power (W),Average DRAM Power (W),Total CPU Energy (Joules),Total CPU Idle Energy (Joules),Total CPU Dynamic Energy (Joules),Total DRAM Energy (Joules),Total DRAM Idle Energy (Joules),Total DRAM Dynamic Energy (Joules),Total Energy (Joules),Total Idle Energy (Joules),Total Dynamic Energy (Joules),CPU Energy per Query (Joules),CPU Idle Energy per Query (Joules) Unscaled,CPU Dynamic Energy per Query (Joules),DRAM Energy per Query (Joules),DRAM Idle Energy per Query (Joules) Unscaled,DRAM Dynamic Energy per Query (Joules),Total Energy per Query (Joules),Total Idle Energy per Query (Joules) Unscaled,Total Dynamic Energy per Query (Joules),Throughput (queries/s),CPU-Seconds Per Query,Memory Footprint (GB),Memory Usage per Query (GB-second),CPU Idle Energy per Query (Joules),DRAM Idle Energy per Query (Joules),Total Idle Energy per Query (Joules)
49,49,hnsw,56,16,2024-10-25 09:54:18.686474,2024-10-25 10:10:51.520479,1985.600734,2151.1555900000003,2099.3323,8000,3942.569165320953,992.834005,218.73144846605047,14.292419406001306,217164.02,35245.392063465595,181918.6279365344,14189.999999999998,2790.6743684874164,11399.325631512582,231354.02,38036.06643195301,193317.953568047,25.309804996694503,4.405674007933199,22.739828492066803,1.7501310112042079,0.348834296060927,1.4249157039390727,27.05993600789871,4.754508303994126,24.164744196005877,8.057741736998624,6.949838035000001,179.0,22.214660861875,2.5699765046276997,0.32521530726513503,2.895191811892835
50,50,hnsw,56,32,2024-10-25 10:14:10.876269,2024-10-25 10:30:53.938408,2006.056978,2180.88542,2130.3685,16000,3928.577771006095,1003.062139,218.83076976550103,14.357246116733352,219500.86,35608.48860436989,183892.3713956301,14401.21,2819.4237780035164,11581.786221996485,233902.07,38427.91238237341,195474.1576176266,12.791499359261202,2.2255305377731185,11.493273212226883,0.8881444696894382,0.1762139861252197,0.7238616388747802,13.67964382895064,2.4017445238983384,12.217134851101662,15.951155345122642,3.5107174865000004,179.0,11.221757680062499,1.2982261470343193,0.16428283081465797,1.4625089778489773
51,51,hnsw,56,64,2024-10-25 10:34:15.029322,2024-10-25 10:50:57.309837,2004.493334,2186.45708,2147.3939,32000,3914.597651000001,1002.280515,217.53119684263245,14.590835381050985,218027.28,35580.74112172176,182446.53887827825,14624.11,2817.22677623725,11806.88322376275,232651.39,38397.96789795901,194253.42210204096,6.350061599977581,1.111898160053805,5.701454339946195,0.4510425084487167,0.088038336757414,0.3689651007425859,6.801104108426298,1.1999364968112192,6.07041944068878,31.927189565288515,1.75399090125,179.0,5.606506630781251,0.6486072600313862,0.08207740770613077,0.7306846677375171
52,52,hnsw,56,128,2024-10-25 10:54:21.266990,2024-10-25 11:11:09.399322,2016.197308,2218.79008,2168.6118,64000,3904.285024351456,1008.132332,216.66775587552527,14.695660013808585,218429.77,35788.47935732808,182641.29064267196,14815.17,2833.675160991133,11981.494839008868,233244.94,38622.15451831921,194622.7854816808,3.179967243767395,0.5591949899582512,2.8537701662917487,0.22848916527564406,0.0442761743904864,0.1872108568595135,3.408456409043039,0.6034711643487376,3.0409810231512626,63.48372923724462,0.8821157905,179.0,2.8196201160625,0.3261970774756466,0.04127830841613055,0.36747538589177714
53,53,hnsw,56,256,2024-10-25 11:17:53.181115,2024-10-25 11:43:24.996108,4073.9105239361697,4332.254,4272.06575,96256,3898.3874378434966,1531.814993,216.9703400990279,14.66201212459343,332358.42000000004,54379.100358251526,277979.3196417485,22459.49,4305.651112574283,18153.838887425714,354817.91000000003,58684.75147082581,296133.1585291742,3.2174665633040562,0.5649424488681384,2.887916801464309,0.2303021270284738,0.0447312490917374,0.1885995562606561,3.44776869033253,0.6096736979598758,3.076516357724965,62.83787561805122,0.8911822598902925,179.0,2.848600437863614,0.3295497618397474,0.041702570767817686,0.37125233260756507
54,54,hnsw,56,512,2024-10-25 11:57:01.561878,2024-10-25 12:22:39.265285,8179.206372340425,8615.343159999999,8503.36405,96256,3880.1522546591946,1537.703407,216.6548493574353,14.667126246407545,333150.9,54588.13777942849,278562.7622205715,22553.69,4322.202364785716,18231.48763521428,355704.59,58910.340144214206,296794.2498557858,3.224794741022947,0.5671141308534376,2.893978164691775,0.23126912484988943,0.044903199434692,0.1894062462102547,3.4560638658728364,0.6120173302881297,3.08338441090203,62.59724701253784,0.8946080326628988,179.0,2.859550675833195,0.33081657633117195,0.04186287863963473,0.3726794549708067
55,55,hnsw,56,1024,2024-10-25 12:46:45.001910,2024-10-25 13:09:19.585767,14410.401170212766,14980.67998,14854.6518,96256,3883.2193696826216,1354.583857,216.78527946609063,14.723599352623909,293653.84,48087.433430331,245566.40656966896,19944.35,3807.486881653216,16136.863118346782,313598.18999999994,51894.92031198421,261703.26968801572,2.8426010784161893,0.4995785554181661,2.551180254422259,0.2045228495787766,0.0395558394453666,0.1676452700958567,3.047123927994966,0.5391343948635328,2.718825524518116,71.05946191709266,0.7880723902094415,179.0,2.519017104419465,0.2914208239939302,0.0368775794829199,0.32829840347685013
56,56,hnsw,64,8,2024-10-20 06:31:03.820454,2024-10-20 06:46:15.419988,1823.125308,1973.94425,1936.21135,4000,4112.76156112577,911.599534,233.189621178547,15.312217129764353,212575.55,32361.58594376764,180213.9640562324,13958.61,2562.339163492766,11396.270836507234,226534.16,34923.9251072604,191610.2348927396,50.447088671352695,8.090396485941909,45.05349101405809,3.4462795714512944,0.6405847908731915,2.8490677091268086,53.89336824280399,8.7309812768151,47.902558723184896,4.387891668228957,14.585592544,179.0,40.7940791465,5.393597657294606,0.5972118623244859,5.990809519619092
57,57,hnsw,64,16,2024-10-20 06:49:21.100247,2024-10-20 07:04:21.336310,1800.403666,1954.70528,1904.2916,8000,4166.488451174702,900.236063,234.8693178269176,15.227905838737769,211437.83,31958.18518535302,179479.64481464698,13708.71,2530.3985298147827,11178.311470185216,225146.54,34488.583715167806,190657.9562848322,25.09813770061029,3.994773148169128,22.434955601830872,1.6921726166096405,0.3162998162268478,1.3972889337731522,26.79031031721993,4.311072964395976,23.832244535604023,8.886558013839533,7.201888503999999,179.0,20.142781909624997,2.663182098779419,0.2948836828364883,2.958065781615907
58,58,hnsw,64,32,2024-10-20 07:07:21.782298,2024-10-20 07:22:33.125296,1822.617868,1952.59595,1919.40975,16000,4136.013656256872,911.342998,235.37546288362444,15.252830197308434,214507.78,32352.47897135044,182155.3010286496,13900.56,2561.6180878283662,11338.941912171633,228408.34,34914.09705917881,193494.2429408212,12.732726271430199,2.0220299357094023,11.384706314290597,0.8579448192897887,0.1601011304892728,0.708683869510727,13.590671090719987,2.1821310661986755,12.093390183801324,17.55650730308239,3.645371992,179.0,10.195649790125,1.3480199571396014,0.14926094977906162,1.497280906918663
59,59,hnsw,64,64,2024-10-20 07:25:38.272645,2024-10-20 07:40:56.976876,1837.340438,1985.88846,1935.04565,32000,4103.800445074726,918.704231,233.28105256108265,15.36419396331266,214316.29,32613.801147916623,181702.4888520834,14115.15,2582.3091642319832,11532.840835768016,228431.44,35196.11031214861,193235.32968785145,6.357656967209203,1.0191812858723943,5.678202776627606,0.4356345671980768,0.0806971613822494,0.3604012761177505,6.793291534407279,1.099878447254644,6.038604052745357,34.83166716797236,1.837408462,179.0,5.13900179215625,0.6794541905815962,0.07523329108032627,0.7546874816619225
60,60,hnsw,64,128,2024-10-20 07:44:00.343005,2024-10-20 07:59:34.452226,1868.150922,2021.76846,1976.68585,64000,4086.5588456174232,934.109221,230.42544186596783,15.57087723042614,215242.53,33160.67495516879,182081.8550448312,14544.9,2625.6097668738166,11919.290233126185,229787.43,35786.284722042605,194001.14527795737,3.1904526825251622,0.5181355461745123,2.8450289850754875,0.22448631779220696,0.0410251526074033,0.1862389098925966,3.414939000317369,0.5591606987819157,3.031267894968084,68.51447192811727,0.934109221,179.0,2.612586727484375,0.3454236974496749,0.03824740789961036,0.3836711053492852
61,61,hnsw,64,256,2024-10-20 08:05:45.280827,2024-10-20 08:28:36.104514,3645.737805851064,3887.38925,3815.94425,96256,4003.5199678292015,1370.823687,229.672935320383,15.086805251564051,314841.1,48663.94387670116,266177.1561232988,20681.35,3853.1340664810496,16828.21593351895,335522.44999999995,52517.07794318221,283005.3720568177,3.1023498314331874,0.5055679009796913,2.7653045641133933,0.2121474060240263,0.0400300663489138,0.1748277087508202,3.3144972374572137,0.5455979673286051,2.9401322728642136,70.21763696734254,0.9114519195478724,179.0,2.5492170874854554,0.3370452673197942,0.03731969727320609,0.3743649645930003
62,62,hnsw,64,512,2024-10-20 08:40:46.476460,2024-10-20 09:03:24.652361,7224.273329787234,7550.84381,7496.677000000001,96256,4006.057404619585,1358.175901,229.3663359588648,14.993573354531197,311519.83,48214.95021405479,263304.8797859452,20363.91,3817.583458795817,16546.326541204184,331883.73999999993,52032.53367285061,279851.2063271493,3.069400140548624,0.5009033225363073,2.735464592191086,0.208874540669091,0.0396607324093647,0.1718991703499437,3.2782746812177153,0.5405640549456721,2.9073637625410296,70.87152697167463,0.9030424873670212,179.0,2.5256969568546377,0.3339355483575382,0.0369753703191473,0.37091091867668546
63,63,hnsw,64,1024,2024-10-20 09:24:31.988532,2024-10-20 09:44:25.634712,12698.296765957448,13228.64422,13072.60515,96256,4002.379039462636,1193.64618,229.81352815957575,15.16990570857438,274316.04000000004,42374.18076666101,231941.85923333903,18107.5,3355.1205768469995,14752.379423153,292423.54000000004,45729.30134350801,246694.23865649203,2.7031178635906303,0.4402237862227913,2.4096353394421026,0.18575808653600098,0.0348562227481611,0.1532619205364133,2.8888759501266312,0.4750800089709525,2.562897259978516,80.6403116876728,0.7936477260638297,179.0,2.2197334838347738,0.29348252414852755,0.03249616599958769,0.32597869014811526
64,64,hnsw,72,8,2024-10-25 03:38:29.111781,2024-10-25 03:52:31.982556,1685.6684160000002,1823.57302,1787.1979499999998,4000,4185.51029726516,842.870775,237.29696880283933,15.471671799274333,200010.68,29921.729890498755,170088.95010950125,13040.62,2369.155222216249,10671.46477778375,213051.3,32290.885112715005,180760.414887285,48.13256188184383,7.480432472624688,42.52223752737531,3.220052112123944,0.5922888055540624,2.6678661944459376,51.35261399396777,8.07272127817875,45.19010372182125,4.745685956426714,15.17167395,179.0,37.71846718125,5.610324354468516,0.5521859176780061,6.162510272146522
65,65,hnsw,72,16,2024-10-25 03:55:20.324590,2024-10-25 04:09:38.502345,1716.283338,1889.5608,1829.0718,8000,4333.565850268629,858.177755,220.5900920841277,15.340027078655751,189305.51,30465.124363986422,158840.38563601358,13164.47,2412.180336716583,10752.289663283418,202469.98,32877.30470070301,169592.675299297,22.711153613625427,3.8081405454983033,19.8550482045017,1.625143161212685,0.3015225420895728,1.344036207910427,24.33629677483811,4.109663087587877,21.199084412412127,9.322078034987053,7.723599795,179.0,19.201727268125,2.8561054091237277,0.281106953302258,3.1372123624259856
66,66,hnsw,72,32,2024-10-25 04:12:27.743949,2024-10-25 04:26:14.474941,1653.3973259999998,1826.53,1768.50075,16000,4243.279524733268,826.730992,234.7438669627133,15.44175810938995,194070.03,29348.77109095174,164721.25890904825,12766.179999999998,2323.7892511634664,10442.390748836531,206836.21,31672.56034211521,175163.6496578848,11.670802326703878,1.834298193184484,10.295078681815516,0.7880525064241128,0.1452368281977166,0.6526494218022834,12.45885483312799,1.9795350213822005,10.947728103617798,19.35333277066744,3.720289464,179.0,9.249052973,1.375723644888363,0.13540308462182954,1.5111267295101924
67,67,hnsw,72,64,2024-10-25 04:29:00.941678,2024-10-25 04:43:06.806423,1691.663164,1849.12676,1804.58165,32000,4307.987196682465,845.864745,228.51085961739665,15.52634753680389,193289.28,30028.015176805256,163261.26482319474,13133.19,2377.57072299175,10755.61927700825,206422.47,32405.585899797006,174016.884100203,5.805696131431209,0.9383754742751642,5.101914525724836,0.4053815202801281,0.0742990850934921,0.3361131024065078,6.211077651711337,1.0126745593686564,5.438027628131343,37.831107383486,1.90319567625,179.0,4.73155591734375,0.7037816057063732,0.06926841787362024,0.7730500235799934
68,68,hnsw,72,128,2024-10-25 04:46:01.237126,2024-10-25 05:00:47.641284,1772.741696,1908.1256,1875.86425,64000,4223.4389087413765,886.404158,232.81756762697856,15.768890380137403,206370.46,31467.155554765774,174903.3044452342,13977.609999999995,2491.519580709033,11486.090419290964,220348.07,33958.675135474805,186389.3948645252,3.1016198611141963,0.4916743055432152,2.732864131956785,0.21576427127691905,0.0389299934485786,0.1794701628014213,3.3173841323911155,0.5306042989917938,2.912334294758206,72.20182737455073,0.99720467775,179.0,2.47916162940625,0.36875572915741134,0.03629410847549776,0.4050498376329091
69,69,hnsw,72,256,2024-10-25 05:06:33.847424,2024-10-25 05:28:12.238554,3453.102776595745,3679.12925,3621.322,96256,4230.517837566586,1298.39113,236.5258841532597,15.790103248779898,307103.11,46092.603796921845,261010.5062030781,20501.730000000003,3649.5394280561663,16852.190571943836,327604.84,49742.14322497801,277862.696775022,3.0707691889416715,0.4788543446322499,2.711628430467484,0.2104245529410325,0.0379149292309691,0.1750767803767436,3.281193741882704,0.516769273863219,2.8867052108442275,74.13482561298767,0.971203471575798,179.0,2.414519741834275,0.3591407584741874,0.0353477725642889,0.3944885310384763
70,70,hnsw,72,512,2024-10-25 05:39:57.292084,2024-10-25 06:01:43.578166,6948.262877659572,7368.08504,7258.51175,96256,4295.367898250461,1306.286082,233.00045387760625,15.76737307685714,304365.25,46372.87288234892,257992.37711765108,20596.7,3671.7306907203,16924.969309279702,324961.95,50044.60357306922,274917.3464269308,3.0415977370700293,0.4817660497252006,2.680273199776129,0.21139558297126906,0.0381454734325164,0.1758328759690793,3.2529933200412984,0.519911523157717,2.856106075745209,73.68676840882087,0.9771089376662236,179.0,2.4292013866979723,0.36132453729390046,0.03556270700218977,0.39688724429609024
71,71,hnsw,72,1024,2024-10-25 06:22:03.665171,2024-10-25 06:40:49.773656,11979.811670212765,12357.68243,12330.88625,96256,4318.513012906098,1126.108485,236.3328698300324,15.78024696261835,266136.45,39976.607227328255,226159.84277267172,17770.27,3165.2844981127496,14604.985501887251,283906.72000000003,43141.891725441004,240764.828274559,2.661052798715591,0.4153154839940186,2.3495661857200774,0.1823881509942959,0.0328840227945556,0.151730650576455,2.843440949709887,0.4481995067885743,2.501296836296532,85.47666701934139,0.84233513671875,179.0,2.094138742675781,0.31148661299551395,0.0306575004178409,0.3421441134133548
72,72,hnsw,80,8,2024-10-20 00:44:30.065430,2024-10-20 00:59:21.880696,1783.5538499999998,1851.19702,1839.6266,4000,3835.9517923362177,891.815266,225.6879621524667,15.98657316547887,201271.97,31659.24871635904,169612.72128364097,14257.07,2506.729213260566,11750.340786739434,215529.04,34165.97792961961,181363.0620703804,48.99885713681838,7.914812179089759,42.403180320910245,3.5218358857130374,0.6266823033151415,2.9375851966848585,52.52069302253142,8.541494482404902,45.3407655175951,4.485233828683978,17.83630532,179.0,39.908733153499995,6.595676815908132,0.5842506890281788,7.179927504936311
73,73,hnsw,80,16,2024-10-20 01:02:22.511759,2024-10-20 01:17:25.017305,1804.93692,1881.791,1857.5358,8000,3828.8852664890073,902.505546,227.1210973810459,16.006804682837924,204978.05,32038.751340131705,172939.29865986828,14446.229999999998,2536.7776304559,11909.452369544098,219424.28,34575.528970587606,184848.7510294124,24.954782263747255,4.004843917516463,21.617412332483536,1.7843086268255683,0.3170972038069874,1.4886815461930123,26.73909089057282,4.321941121323451,23.106093878676543,8.864211456047938,9.02505546,179.0,20.19356159175,3.3373699312637193,0.295627080632556,3.632997011896275
74,74,hnsw,80,32,2024-10-20 01:20:24.379866,2024-10-20 01:35:20.920499,1793.0101499999998,1893.81597,1852.3319,16000,3791.755054785331,896.540633,225.309185735478,15.91290954907562,201998.84,31826.99822102952,170171.84177897047,14266.570000000002,2520.011353580283,11746.55864641972,216265.41,34347.0095746098,181918.4004253902,12.293396268530945,1.989187388814345,10.635740111185656,0.8809965144542502,0.1575007095987677,0.7341599154012324,13.174392782985194,2.1466880984131125,11.369900026586889,17.846374621595093,4.482703165,179.0,10.0300483316875,1.6576561573452875,0.1468365990530178,1.8044927563983053
75,75,hnsw,80,64,2024-10-20 01:38:20.987672,2024-10-20 01:53:16.952369,1791.868126,1873.62692,1853.54415,32000,3804.101620986688,895.964697,225.6934125608746,16.11072405903064,202213.33,31806.552617815654,170406.77738218434,14434.64,2518.392503072549,11916.24749692745,216647.97000000003,34324.94512088821,182323.0248791118,6.1535074342822105,0.9939547693067392,5.325211793193261,0.445753870029306,0.0786997657210171,0.3723827342789828,6.599261304311517,1.0726545350277563,5.697594527472243,35.71569293650417,2.2399117425,179.0,5.01180252384375,0.8282956410889494,0.07337113575032324,0.9016667768392727
76,76,hnsw,80,128,2024-10-20 01:56:18.881172,2024-10-20 02:11:14.471484,1791.107482,1876.14479,1849.00085,64000,3814.1959165174576,895.590312,225.9407312570393,16.098566282838483,202350.33,31793.26203143241,170557.06796856757,14417.72,2517.3401754748,11900.3798245252,216768.05,34310.602206907206,182457.4477930928,3.0789289530431443,0.4967697192411314,2.664954187008868,0.2226136733169618,0.0393334402417937,0.1859434347582062,3.301542626360106,0.5361031594829251,2.8508976217670745,71.46124644546177,1.11948789,179.0,2.504854153875,0.41397476603427613,0.036670238558755584,0.4506450045930317
77,77,hnsw,80,256,2024-10-20 02:17:14.772492,2024-10-20 02:39:39.200465,3575.532930851064,3708.97325,3670.43275,96256,3818.271389592963,1344.427973,225.2941519240466,16.08842603277193,302891.76,47726.90174877253,255164.85825122747,21629.73,3778.940553641283,17850.789446358718,324521.49,51505.84230241381,273015.6476975862,3.064092382554901,0.4958330052025071,2.650898211552812,0.22205227968487365,0.0392592727065459,0.1854511869011668,3.2861446622397747,0.535092277909053,2.836349398453979,71.59624906138426,1.1173769722406914,179.0,2.5001309753885472,0.41319417100208927,0.03660109278370686,0.44979526378579615
78,78,hnsw,80,512,2024-10-20 02:51:40.291434,2024-10-20 03:14:11.504996,7187.231191489362,7372.77775,7343.109600000001,96256,3810.7669920629032,1351.213562,226.03778454378775,16.1232099889181,305425.32,47967.78868806157,257457.5313119384,21785.9,3798.013600295632,17987.88639970437,327211.22000000003,51765.802288357205,275445.4177116428,3.0899963488197075,0.4983355706455865,2.674716706615052,0.2236613076498779,0.0394574218780713,0.186875482044801,3.3136576564695854,0.5377929925236578,2.861592188659853,71.23670358779303,1.1230165907579786,179.0,2.5127496218209773,0.4152796422046554,0.03678582560507689,0.4520654678097323
79,79,hnsw,80,1024,2024-10-20 03:35:16.378365,2024-10-20 03:55:00.998480,12602.268808510638,12835.68032,12800.2365,96256,3811.490493231811,1184.620115,226.21052657036813,16.238167625576747,267973.54000000004,42053.75741480842,225919.7825851916,19236.06,3329.749962910583,15906.31003708942,287209.60000000003,45383.507377719005,241826.09262228105,2.7111513093299666,0.4368949199510516,2.347072209370757,0.19750050053601434,0.0345926483846262,0.1652500627190972,2.908651809865981,0.4714875683356778,2.5123222720898544,81.25474047011265,0.9845579413231382,179.0,2.202948393710522,0.3640790999592097,0.03225043781691714,0.3963295377761268
80,80,hnsw,88,8,2024-10-24 22:16:32.735555,2024-10-24 22:30:05.756396,1625.9659,1760.68062,1722.4675499999998,4000,4471.823233879916,813.020841,242.61191110105872,16.634346031481375,197248.54,28862.063700984458,168386.47629901554,13524.07,2285.2525302301497,11238.81746976985,210772.61,31147.31623121461,179625.2937687854,48.71084200622949,7.215515925246114,42.09661907475389,3.3423348399830837,0.5713131325575375,2.8097043674424627,52.05317684621257,7.786829057803652,44.90632344219635,4.919923079807004,17.886458502,179.0,36.382682634750005,6.614222931475605,0.5326304725406209,7.146853404016226
81,81,hnsw,88,16,2024-10-24 22:32:53.401510,2024-10-24 22:46:58.009203,1689.1440159999995,1826.50053,1790.0738,8000,4558.9268098742,844.607693,226.60886419371036,16.597244041441616,191395.59,29983.390103166523,161412.19989683348,14018.16,2374.0373802792838,11644.122619720716,205413.75,32357.427483445805,173056.3225165542,23.61212176975868,3.747923762895816,20.176524987104184,1.7321772357137821,0.2967546725349104,1.4555153274650896,25.34429900547246,4.0446784354307255,21.63204031456928,9.471853105652448,9.290684623,179.0,18.898097130875,3.435596782654498,0.27666190824869247,3.7122586909031905
82,82,hnsw,88,32,2024-10-24 22:49:51.317541,2024-10-24 23:04:06.472114,1710.237948,1840.24233,1811.25825,16000,4602.034583284493,855.154573,225.6505152314727,16.693718832513333,192966.07000000004,30357.80205800919,162608.26794199084,14275.71,2403.6827263646164,11872.027273635384,207241.78000000003,32761.48478437381,174480.29521562622,11.902265822614538,1.8973626286255745,10.163016746374428,0.8820600405459831,0.1502301703977885,0.7420017046022115,12.784325863160522,2.047592799023363,10.90501845097664,18.710067752862265,4.7033501515,179.0,9.567041785437501,1.73924907624011,0.14005833594377157,1.8793074121838815
83,83,hnsw,88,64,2024-10-24 23:07:01.055040,2024-10-24 23:20:55.741076,1669.302288,1949.82923,1876.45945,32000,4475.041266962892,834.686036,234.88969689676227,16.843243319815166,196059.15,29631.17342935887,166427.97657064113,14058.82,2346.1494214227328,11712.670578577266,210117.97,31977.3228507816,178140.6471492184,6.049683923361046,0.9259741696674648,5.200874267832536,0.4343739416538907,0.0733171694194604,0.3660209555805396,6.484057865014937,0.999291339086925,5.566895223413074,38.337768478014894,2.295386599,179.0,4.669025013874999,0.8488096555285094,0.0683529860733511,0.9171626416018605
84,84,hnsw,88,128,2024-10-24 23:23:41.576477,2024-10-24 23:37:59.040829,1714.857398,1840.93639,1811.54325,64000,4529.402064531214,857.464352,227.061591010608,17.054015092163272,194697.22,30439.798712057072,164257.42128794294,14623.21,2410.175091674133,12213.034908325866,209320.43,32849.973803731205,176470.45619626882,3.0025089079270093,0.4756218548758917,2.5665222076241085,0.22593782908595664,0.0376589858074083,0.1908286704425916,3.228446737012966,0.5132808406833,2.7573508780667004,74.6386713928371,1.1790134840000002,179.0,2.3982206094999996,0.43598670030290076,0.03510915864336503,0.4710958589462658
85,85,hnsw,88,256,2024-10-24 23:44:05.164677,2024-10-25 00:05:05.545179,3352.0051276595746,3626.86075,3572.1155,96256,4565.25706116281,1260.380502,229.9406643788274,17.028579834377666,289812.73,44743.23473855791,245069.4952614421,21462.49,3542.6985213632997,17919.7914786367,311275.22,48285.93325992121,262989.2867400788,2.972117344426531,0.4648357997273719,2.546017861343107,0.2204810067696146,0.0368049630294558,0.1861680464452782,3.1925983511961458,0.5016407627568277,2.7321859077883848,76.37058796709313,1.1522760573470745,179.0,2.3438342530127994,0.4260994830834242,0.0343129603243364,0.4604124434077606
86,86,hnsw,88,512,2024-10-25 00:16:14.779524,2024-10-25 00:37:29.731736,6781.590925531915,7179.60327,7070.67775,96256,4497.321607830804,1274.952212,230.91834127505325,16.965537842448953,294409.85000000003,45260.52728635408,249149.322713646,21630.25,3583.656926693133,18046.593073306867,316040.10000000003,48844.18421304721,267195.9157869528,3.0194288085189895,0.4702099327455335,2.588403036835584,0.22219504822821587,0.0372304783773804,0.1874853834909706,3.2416238567472053,0.5074404111229139,2.7758884203265546,75.49773167498141,1.1655979331781914,179.0,2.370932159532912,0.4310257716834058,0.03470966473724527,0.46573543642065107
87,87,hnsw,88,1024,2024-10-25 00:57:12.731716,2024-10-25 01:16:16.509847,12167.781776595744,12895.820589999998,12771.63225,96256,4522.113537814389,1143.778131,222.74404720193064,17.000342525345943,254769.77,40603.87583190496,214165.89416809505,19444.620000000003,3214.950633583649,16229.669366416354,274214.39,43818.82646548861,230395.5635345114,2.611640974907274,0.42183215417122,2.2249615002503225,0.19974797468055092,0.0334000024266918,0.1686094307514997,2.811388949587825,0.4552321565979119,2.3935709310018223,84.15618151034573,1.0456748205618351,179.0,2.126997646370097,0.3866794746569517,0.031138543929051205,0.41781801858600287
88,88,hnsw,96,8,2024-10-28 05:34:22.102191,2024-10-28 05:48:22.175582,1680.072126,1823.86583,1795.6858,4000,4552.644268831324,840.073391,236.2080410186448,16.569207106334833,198432.09,29822.423364598624,168609.66663540137,13919.35,2361.2922886459837,11558.057711354017,212351.44,32183.71565324461,180167.7243467554,49.6080225,7.455605841149656,42.15241665885034,3.4398677086557323,0.5903230721614958,2.8895144278385043,53.04789020865573,8.045928913311151,45.04193108668885,4.76148874949903,20.161761384,179.0,37.59328424725,7.455605841149656,0.5503532808172279,8.005959121966884
89,89,hnsw,96,16,2024-10-28 05:51:17.748642,2024-10-28 06:05:43.071678,1730.578884,1841.77554,1813.2307,8000,4604.087142360306,865.323036,222.0669530401823,16.607786227939968,192159.65,30718.78029134221,161440.8697086578,14371.1,2432.2644116394,11938.8355883606,206530.75,33151.044702981606,173379.7052970184,24.01995625,3.839847536417776,20.180108713582225,1.7758019288077396,0.304033051454925,1.492354448545075,25.795758178807738,4.143880587872701,21.6724631621273,9.24510231113274,10.383876432,179.0,19.361602930500002,3.839847536417776,0.2834474802626645,4.123295016680441
90,90,hnsw,96,32,2024-10-28 06:08:33.532724,2024-10-28 06:22:59.429178,1731.7228799999998,1835.84419,1805.50045,16000,4554.52786467385,865.896454,220.88033634562035,16.70381017636088,191259.5,30739.13650610164,160520.36349389833,14463.77,2433.876184510766,12029.893815489231,205723.27,33173.012690612406,172550.25730938755,11.95371875,1.9211960316313523,10.032522718368648,0.8936860187504425,0.1521172615319228,0.7518683634680771,12.847404768750442,2.073313293163275,10.784391081836722,18.477959952472563,5.195378724,179.0,9.687216579125,1.9211960316313526,0.1418176552823655,2.063013686913718
91,91,hnsw,96,64,2024-10-28 06:25:52.912579,2024-10-28 06:40:20.539258,1735.180026,1843.75813,1811.21785,32000,4626.42405711643,867.626679,223.41604366455863,16.980436812962502,193841.72,30800.559118719557,163041.16088128043,14732.68,2438.7395297778494,12293.94047022215,208574.4,33239.2986484974,175335.10135150258,6.057553749999999,0.962517472459986,5.0950362775400135,0.4552361565938945,0.0762106103055578,0.3841856396944422,6.512789906593894,1.0387280827655438,5.479221917234455,36.88222224434387,2.602880037,179.0,4.85328673565625,0.962517472459986,0.07105051689945233,1.0335679893594383
92,92,hnsw,96,128,2024-10-28 06:43:20.659282,2024-10-28 06:58:12.063425,1782.7336879999998,1889.07795,1854.3927,64000,4689.568748593293,891.404143,220.33218214468175,17.209264866519696,196405.02,31644.653938935688,164760.36606106427,15340.41,2505.573621880116,12834.836378119884,211745.43,34150.2275608158,177595.20243918416,3.0688284374999992,0.4944477177958701,2.5743807197041293,0.2370431529065396,0.0391495878418768,0.2005443184081232,3.305871590406539,0.5335973056377469,2.774925038112253,71.79683929290421,1.3371062145,179.0,2.493145962453125,0.4944477177958701,0.03649883449841639,0.5309465522942864
93,93,hnsw,96,256,2024-10-28 07:04:07.868273,2024-10-28 07:25:44.397882,3448.146526595745,3777.19125,3703.58175,96256,4617.385714396226,1296.529609,236.8941888160149,17.1207042599827,307140.33,46026.52020475139,261113.80979524856,22197.5,3644.307033804016,18553.192966195984,329337.83,49670.8272385554,279667.00276144454,3.1908694522938825,0.4781678046537503,2.712701647640132,0.22804552489804453,0.0378605700819067,0.1927484309154336,3.418914977191927,0.516028374735657,2.9054500785555657,74.2412663249868,1.293081391954787,179.0,2.4110580120823637,0.4781678046537503,0.03529709398261093,0.5134648986363612
94,94,hnsw,96,512,2024-10-28 07:37:08.603335,2024-10-28 07:59:31.038174,7140.546707446808,7392.23491,7342.54905,96256,4625.180077722143,1342.434839,224.2785133796725,16.925052404722344,301079.29000000004,47656.14592361823,253423.1440763818,22720.78,3773.338219375183,18947.44178062482,323800.07000000007,51429.48414299341,272370.5858570066,3.127901533410905,0.4950979255695045,2.6328036078414003,0.23339109830102162,0.0392010702644529,0.1968442671690577,3.3612926317119265,0.5342989958339575,2.829647875010457,71.70254913207002,1.3388645335771276,179.0,2.4964244948990193,0.4950979255695045,0.03654683113196391,0.5316447567014684
