,Unnamed: 0,workload,cpu,memory,start,end
0,0,llama,48,96,2025-02-17 08:08:26,2025-02-17 08:13:21.695519
1,1,nearestNeighbors,48,96,2025-02-17 08:08:25.452900,2025-02-17 08:10:48.451900
