Proc Energy (Joules),DRAM Energy (Joules),Datetime,Time elapsed(s),Socket 0 Proc Energy (Joules),Socket 1 Proc Energy (Joules),Socket 0 DRAM Energy (Joules),Socket 1 DRAM Energy (Joules),CPU Utilization (%),Socket 0 L3 Cache Occupancy,Socket 1 L3 Cache Occupancy,Memory Read Bandwidth (Socket 0) (GB/s),Memory Write Bandwidth (Socket 0) (GB/s),Memory Utilization (Socket 0) (%),Memory Read Bandwidth (Socket 1) (GB/s),Memory Write Bandwidth (Socket 1) (GB/s),Memory Utilization (Socket 1) (%),Memory Read Bandwidth (System) (GB/s),Memory Write Bandwidth (System) (GB/s),Memory Utilization (System) (%)
9.39,1.41,2025-02-17 11:24:04.491,0.0,4.9,4.49,0.72,0.69,14.900000000000002,35464,35568,0.0,0.0,65,0.0,0.0,55,0.0,0.0,61
9.09,1.38,2025-02-17 11:24:04.591,0.1,4.73,4.37,0.71,0.67,17.149999999999995,35152,35360,0.0,0.0,79,0.0,0.0,39,0.0,0.0,60
9.22,1.39,2025-02-17 11:24:04.691,0.2,4.79,4.43,0.71,0.68,18.039999999999996,34632,35360,0.0,0.0,64,0.0,0.0,50,0.0,0.0,58
9.21,1.39,2025-02-17 11:24:04.791,0.3,4.79,4.41,0.71,0.68,17.799999999999994,34528,35464,0.0,0.0,53,0.0,0.0,56,0.0,0.0,54
9.26,1.4,2025-02-17 11:24:04.892,0.401,4.83,4.43,0.72,0.68,20.97999999999997,34528,35256,0.0,0.0,21,0.0,0.0,83,0.01,0.0,50
9.41,1.4,2025-02-17 11:24:04.992,0.501,4.75,4.66,0.71,0.69,47.39999999999994,34320,35776,0.01,0.01,3,0.01,0.0,91,0.02,0.01,36
9.26,1.4,2025-02-17 11:24:05.092,0.601,4.81,4.45,0.72,0.68,20.179999999999968,34112,36504,0.0,0.0,31,0.0,0.0,65,0.01,0.0,48
9.2,1.39,2025-02-17 11:24:05.193,0.702,4.79,4.41,0.72,0.68,19.11999999999999,34112,36712,0.0,0.0,53,0.0,0.0,55,0.0,0.0,54
9.2,1.4,2025-02-17 11:24:05.293,0.802,4.78,4.42,0.72,0.68,18.199999999999992,34112,36712,0.0,0.0,59,0.0,0.0,49,0.0,0.0,54
9.21,1.4,2025-02-17 11:24:05.393,0.902,4.79,4.42,0.71,0.68,16.670000000000005,33800,36920,0.0,0.0,56,0.0,0.0,50,0.0,0.0,53
9.19,1.39,2025-02-17 11:24:05.494,1.003,4.8,4.39,0.72,0.67,18.56999999999998,33800,36920,0.0,0.0,62,0.0,0.0,53,0.0,0.0,58
9.24,1.4,2025-02-17 11:24:05.594,1.103,4.78,4.46,0.72,0.69,21.399999999999963,33696,36504,0.0,0.0,34,0.0,0.0,72,0.01,0.0,54
9.27,1.39,2025-02-17 11:24:05.694,1.203,4.79,4.48,0.72,0.68,44.510000000000005,33800,36296,0.0,0.01,8,0.01,0.0,89,0.01,0.01,44
9.17,1.38,2025-02-17 11:24:05.794,1.303,4.73,4.44,0.7,0.68,17.39,33904,36192,0.0,0.0,49,0.0,0.0,61,0.0,0.0,54
9.23,1.39,2025-02-17 11:24:05.895,1.404,4.8,4.43,0.72,0.68,15.829999999999998,33800,36088,0.0,0.0,55,0.0,0.0,52,0.0,0.0,53
9.36,1.4,2025-02-17 11:24:05.995,1.504,4.83,4.53,0.72,0.68,26.849999999999994,33696,35568,0.0,0.0,45,0.0,0.0,67,0.01,0.0,59
9.18,1.39,2025-02-17 11:24:06.095,1.604,4.76,4.42,0.71,0.68,18.58,33800,35568,0.0,0.0,57,0.0,0.0,51,0.0,0.0,54
9.08,1.38,2025-02-17 11:24:06.194,1.703,4.73,4.35,0.71,0.67,22.729999999999993,33800,35360,0.0,0.0,42,0.0,0.0,74,0.01,0.0,57
9.32,1.4,2025-02-17 11:24:06.295,1.804,4.78,4.54,0.72,0.68,40.97999999999998,33696,34944,0.0,0.0,16,0.01,0.0,87,0.01,0.01,53
9.16,1.39,2025-02-17 11:24:06.394,1.903,4.74,4.42,0.71,0.68,17.729999999999986,33696,34736,0.0,0.0,53,0.0,0.0,51,0.0,0.0,52
9.15,1.38,2025-02-17 11:24:06.493,2.002,4.76,4.38,0.71,0.68,27.389999999999983,33384,34632,0.0,0.0,78,0.0,0.0,44,0.0,0.0,64
9.14,1.39,2025-02-17 11:24:06.594,2.103,4.77,4.38,0.72,0.67,17.3,33592,34632,0.0,0.0,70,0.0,0.0,50,0.0,0.0,60
9.2,1.4,2025-02-17 11:24:06.694,2.203,4.78,4.42,0.72,0.68,16.800000000000004,33488,34632,0.0,0.0,55,0.0,0.0,52,0.0,0.0,54
9.22,1.4,2025-02-17 11:24:06.794,2.303,4.8,4.43,0.72,0.68,20.77,33384,34632,0.0,0.0,44,0.0,0.0,71,0.01,0.0,58
9.31,1.4,2025-02-17 11:24:06.895,2.404,4.78,4.53,0.72,0.69,40.07999999999998,33384,34840,0.0,0.0,18,0.01,0.0,89,0.01,0.0,57
