,Unnamed: 0,workload,cpu,memory,start,end
0,0,spark,48,96,2025-02-17 11:26:03.000124,2025-02-17 11:31:14.855956
1,1,nBody,48,96,2025-02-17 11:26:03.874700,2025-02-17 11:28:15.295700
