,Unnamed: 0,workload,cpu,memory,start,end
0,0,breadthFirstSearch,48,96,2024-11-13 22:49:32.139200,2024-11-13 22:51:18.149500
1,1,convexHull,48,96,2024-11-13 22:49:32.139200,2024-11-13 22:51:18.149500
