,memory,threads,read_file runtime,total sum column runtime,total count distinct runtime,total aggregate runtime,avg sum column runtime,avg count distinct runtime,avg aggregate runtime,rounds,start,end,total_runtime,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,Max Memory Usage (GiB),CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied
102,64,8,4.6384,434.0425,284.62530000000004,1006.0174,144.68083333333334,142.31265000000002,167.66956666666667,3,1730087264.306624,1730088481.2991607,1724.6852,337360.5135051733,41874.2654418636,337360.5135051733,41874.2654418636,337360.5135051733,41874.2654418636,195.6070090386196,24.27936729663105,13797.4816,110379.8528,25.66,1.81891991163538e-05,1.2463145624577203e-05,19.679363287801777,2.44266548410871,22.12202877191049,0.2509651401266278,1.3756801794657958,1.6266453195924235,23.74867409150291,spark,210,False,False,False,False
103,64,16,4.4533,231.2205,150.03,541.8294,77.07350000000001,75.015,90.3049,3,1730066361.833953,1730067013.3100474,923.0799,254882.46680011056,26482.65187206912,254882.46680011056,26482.65187206912,254882.46680011056,26482.65187206912,276.1217818740399,28.689447004608294,14769.2784,59077.1136,25.97,1.81891991163538e-05,1.2463145624577203e-05,14.868143896673116,1.544821359204032,16.412965255877147,0.2686413456224632,0.7362866698764904,1.0049280154989535,17.4178932713761,spark,210,False,False,False,False
104,64,24,4.6502,163.5174,107.7686,389.0081,54.5058,53.8843,64.83468333333333,3,1730050923.0828211,1730051387.3044682,660.2941,214311.3429665216,21473.47565581465,214311.3429665216,21473.47565581465,214311.3429665216,21473.47565581465,324.569525862069,32.52107758620689,15847.058399999998,42258.8224,27.82,1.81891991163538e-05,1.2463145624577203e-05,12.501495006380429,1.2526194132558546,13.75411441963628,0.288245300646087,0.526677857494345,0.814923158140432,14.569037577776712,spark,210,False,False,False,False
105,64,32,4.6985,137.7413,91.1181,331.4665,45.91376666666667,45.55905,55.244416666666666,3,1730037600.1801026,1730037992.544834,560.3259,181956.44484856373,19665.66663052041,181956.44484856373,19665.66663052041,181956.44484856373,19665.66663052041,324.73323979591834,35.09683673469387,17930.4288,35860.8576,29.81,1.81891991163538e-05,1.2463145624577203e-05,10.61412594949955,1.147163886780357,11.761289836279907,0.3261401396848047,0.4469390904910262,0.7730792301758309,12.53436906645574,spark,210,False,False,False,False
106,64,48,4.7532,108.912,72.15629999999999,267.5682,36.304,36.07815,44.5947,3,1730025836.2541122,1730026149.3271928,448.6365,145632.1809336901,17454.926870942494,145632.1809336901,17454.926870942494,145632.1809336901,17454.926870942494,324.6106389776358,38.90661341853036,21534.552,28712.736,27.94,1.81891991163538e-05,1.2463145624577203e-05,8.495210554465256,1.0182040674716455,9.5134146219369,0.3916962542094749,0.3578510100480404,0.7495472642575153,10.262961886194416,spark,210,False,False,False,False
107,64,64,4.7052,109.0459,71.0658,266.41880000000003,36.34863333333333,35.5329,44.40313333333334,3,1730014241.6311529,1730014554.489039,446.5305,144660.73134853036,17555.93865273163,144660.73134853036,17555.93865273163,144660.73134853036,17555.93865273163,323.96607028753994,39.31632587859425,28577.952,28577.952,32.19,1.81891991163538e-05,1.2463145624577203e-05,8.438542661997603,1.024096421409345,9.462639083406948,0.5198100592656013,0.3561711774281773,0.8759812366937787,10.338620320100729,spark,210,False,True,True,False
108,64,80,4.6117,113.35739999999998,74.4405,272.2271,37.7858,37.22025,45.371183333333335,3,1730003561.6464565,1730003884.3663104,460.025,148680.6781749226,18083.69668808049,148680.6781749226,18083.69668808049,148680.6781749226,18083.69668808049,323.2013003095975,39.31024767801857,36802.0,29441.6,31.68,1.81891991163538e-05,1.2463145624577203e-05,8.673039560203819,1.0548823068046953,9.727921867008511,0.6693989058800525,0.3669349482205521,1.0363338541006046,10.764255721109118,spark,210,False,False,False,False
0,1,8,4.4231,547.4798000000001,359.0668,1282.1653,182.4932666666667,179.5334,213.69421666666668,3,1730121492.2440836,1730123037.8310432,2188.7119,392524.39963194367,48689.30577429644,392524.39963194367,48689.30577429644,392524.39963194367,48689.30577429644,179.34036893203884,22.245644012944982,17509.6952,2188.7119,2.104,1.81891991163538e-05,1.2463145624577203e-05,29.43932997239577,3.651697933072232,33.091027905468,0.3184873324594643,0.027278235139945,0.3457655675994093,33.43679347306741,spark,270,False,False,False,False
1,1,16,4.5321,326.8419,218.3177,805.2934,108.9473,109.15885,134.21556666666666,3,1730085079.872407,1730086022.864401,1350.453,304790.2392207105,33492.580556755034,304790.2392207105,33492.580556755034,304790.2392207105,33492.580556755034,225.69481442205725,24.80099681866384,21607.248,1350.453,1.922,1.81891991163538e-05,1.2463145624577203e-05,22.859267941553284,2.511943541756627,25.37121148330991,0.3930185362284373,0.0168308923981471,0.4098494286265845,25.781060911936496,spark,270,False,False,False,False
2,1,24,4.4646,268.20680000000004,177.6353,676.9711,89.40226666666668,88.81765,112.82851666666666,3,1730064914.2091317,1730065694.8552144,1122.8132,271385.8912822792,28971.06771343918,271385.8912822792,28971.06771343918,271385.8912822792,28971.06771343918,241.701728553137,25.802215108834822,26947.5168,1122.8132,2.243,1.81891991163538e-05,1.2463145624577203e-05,20.35394184617094,2.172830078507938,22.52677192467888,0.4901537487664891,0.0139937844207975,0.5041475331872867,23.030919457866165,spark,270,False,False,False,False
3,1,32,4.6789,256.2636,169.61739999999998,649.1659,85.4212,84.80869999999999,108.19431666666668,3,1730049691.379261,1730050438.2000673,1075.0468999999998,254777.07742244707,28169.03512732932,254777.07742244707,28169.03512732932,254777.07742244707,28169.03512732932,236.99159303882195,26.202610441767067,34401.500799999994,1075.0468999999998,2.281,1.81891991163538e-05,1.2463145624577203e-05,19.108280806683528,2.1126776345496987,21.220958441233225,0.6257357479526043,0.0133984660679502,0.6391342140205546,21.86009265525378,spark,270,False,False,False,False
4,1,48,4.6405,270.165,180.2106,714.3906,90.055,90.1053,119.0651,3,1730036379.051731,1730037186.051193,1164.7662,235410.4781166989,29851.16797850557,235410.4781166989,29851.16797850557,235410.4781166989,29851.16797850557,202.10964064436183,25.62846344485749,55908.7776,1164.7662,2.234,1.81891991163538e-05,1.2463145624577203e-05,17.655785858752417,2.2388375983879176,19.894623457140334,1.016935888118341,0.0145166507691854,1.0314525388875264,20.926075996027866,spark,270,False,False,False,False
5,1,64,4.9673,295.0775,198.5035,872.429,98.35916666666668,99.25175,145.40483333333333,3,1730024584.4778893,1730025502.0058415,1366.01,256867.0081172301,33849.83207557252,256867.0081172301,33849.83207557252,256867.0081172301,33849.83207557252,188.0418211559433,24.780076335877865,87424.64,1366.01,2.613,1.81891991163538e-05,1.2463145624577203e-05,19.265025608792257,2.538737405667939,21.803763014460195,1.590184184635549,0.0170247815546287,1.6072089661901776,23.410971980650373,spark,270,False,False,False,False
6,2,8,4.3974,504.2692,326.4726,1143.5709,168.08973333333333,163.2363,190.59515,3,1730118526.9977224,1730119930.02197,1974.3127,364899.9226535028,44982.02518529386,364899.9226535028,44982.02518529386,364899.9226535028,44982.02518529386,184.8237731811697,22.78363766048502,15794.5016,3948.6254,3.252,1.81891991163538e-05,1.2463145624577203e-05,27.367494199012707,3.3736518888970397,30.741146087909748,0.2872893345459686,0.0492122933771044,0.3365016279230731,31.07764771583282,spark,270,False,False,False,True
7,2,16,4.5888,293.348,192.2397,690.7388,97.78266666666669,96.11985,115.12313333333331,3,1730083277.4686651,1730084106.3832283,1176.3265,284221.01490235823,30482.819767521105,284221.01490235823,30482.819767521105,284221.01490235823,30482.819767521105,241.6174547647768,25.913570566948128,18821.224,2352.653,3.33,1.81891991163538e-05,1.2463145624577203e-05,21.316576117676867,2.2862114825640827,23.60278760024095,0.3423429909494969,0.0293214569430984,0.3716644478925953,23.974452048133543,spark,270,False,False,False,False
8,2,24,4.7064,220.0799,144.0946,523.461,73.35996666666666,72.0473,87.2435,3,1730063479.9237907,1730064106.4263327,887.6355,250400.34651040667,24805.34920444976,250400.34651040667,24805.34920444976,250400.34651040667,24805.34920444976,282.09816586921846,27.94542264752791,21303.252,1775.271,3.331,1.81891991163538e-05,1.2463145624577203e-05,18.7800259882805,1.860401190333732,20.64042717861423,0.3874890924538623,0.0221254609960887,0.4096145534499511,21.050041732064184,spark,270,False,False,False,False
9,2,32,4.768,198.8197,130.8973,479.4583,66.27323333333334,65.44865,79.90971666666667,3,1730048350.104839,1730048919.7689073,809.1753,229901.39303026185,23397.325131010548,229901.39303026185,23397.325131010548,229901.39303026185,23397.325131010548,284.1181546572935,28.915026362038667,25893.6096,1618.3506,3.311,1.81891991163538e-05,1.2463145624577203e-05,17.242604477269637,1.754799384825791,18.997403862095428,0.4709840208555302,0.0201697391994218,0.4911537600549521,19.48855762215038,spark,270,False,False,False,False
10,2,48,4.4187,182.5429,119.3357,448.1855,60.84763333333333,59.66785,74.69758333333333,3,1730035025.3671515,1730035551.751394,750.0641,197881.31308795448,22120.71395152941,197881.31308795448,22120.71395152941,197881.31308795448,22120.71395152941,263.8192030360531,29.49176470588236,36003.0768,1500.1282,3.237,1.81891991163538e-05,1.2463145624577203e-05,14.841098481596584,1.6590535463647056,16.50015202796129,0.6548671327165779,0.0186963162121348,0.6735634489287128,17.173715476890003,spark,270,False,False,False,False
11,2,64,4.7101,180.5094,119.0697,444.8257,60.1698,59.53485,74.13761666666666,3,1730023108.1182818,1730023630.327042,744.4048,195461.4628923525,22314.860118436784,195461.4628923525,22314.860118436784,195461.4628923525,22314.860118436784,262.5741570881226,29.97678160919541,47641.9072,1488.8096,3.668,1.81891991163538e-05,1.2463145624577203e-05,14.659609716926436,1.6736145088827583,16.333224225809193,0.8665681363436497,0.0185552508520685,0.8851233871957183,17.218347613004912,spark,270,False,False,False,False
12,2,80,4.6305,187.3297,122.5162,469.8853,62.44323333333333,61.2581,78.31421666666667,3,1730012394.012101,1730012937.324853,779.7312000000001,196825.3928624089,23192.551695911603,196825.3928624089,23192.551695911603,196825.3928624089,23192.551695911603,252.4272375690608,29.74429097605893,62378.49600000001,1559.4624,3.685,1.81891991163538e-05,1.2463145624577203e-05,14.761904464680663,1.73944137719337,16.501345841874034,1.134614884322679,0.0194358069872526,1.1540506913099318,17.655396533183968,spark,270,False,False,False,False
13,2,92,4.7916,197.1014,127.8493,491.0029,65.70046666666667,63.92465,81.83381666666666,3,1730001516.1087856,1730002085.8808925,815.9535999999999,199780.2839302176,23883.634675845617,199780.2839302176,23883.634675845617,199780.2839302176,23883.634675845617,244.842701754386,29.270824561403515,75067.7312,1631.9072,3.834,1.81891991163538e-05,1.2463145624577203e-05,14.98352129476632,1.791272600688421,16.774793895454742,1.3654219100097242,0.020338697079396,1.3857606070891202,18.160554502543864,spark,270,False,False,False,False
14,3,8,4.7159,506.8887,331.0051,1161.5472,168.9629,165.50255,193.5912,3,1730115696.3470454,1730117114.5286047,1999.441,374548.7117295346,45724.40968439351,374548.7117295346,45724.40968439351,374548.7117295346,45724.40968439351,187.3267136812412,22.86859661495064,15995.528,5998.323,4.062,1.81891991163538e-05,1.2463145624577203e-05,28.09115337971509,3.429330726329513,31.52048410604461,0.2909458437632124,0.0747579730522508,0.3657038168154632,31.88618792286007,spark,270,False,False,False,False
15,3,16,4.4121,275.1517,181.4391,643.5431000000001,91.71723333333334,90.71955,107.25718333333334,3,1730081655.7972536,1730082433.6636393,1100.1339,277922.16077927506,29063.034762674808,277922.16077927506,29063.034762674808,277922.16077927506,29063.034762674808,252.6257583547558,26.417724935732647,17602.1424,3300.4017000000003,4.218,1.81891991163538e-05,1.2463145624577203e-05,20.844162058445622,2.1797276072006104,23.02388966564624,0.3201688729880137,0.0411333870067021,0.3613022599947159,23.385191925640957,spark,270,False,False,False,False
16,3,24,4.7919,200.72860000000003,133.16809999999998,476.3914,66.90953333333334,66.58404999999999,79.39856666666667,3,1730062274.914371,1730062845.1179583,810.2881,242554.312383172,23529.600746382457,242554.312383172,23529.600746382457,242554.312383172,23529.600746382457,299.34329824561405,29.038561403508773,19446.9144,2430.8643,4.344,1.81891991163538e-05,1.2463145624577203e-05,18.191573428737897,1.7647200559786842,19.956293484716586,0.353723798220288,0.0302962157644859,0.3840200139847739,20.34031349870136,spark,270,False,False,False,False
17,3,32,4.4487,175.728,115.1104,420.2894,58.576,57.5552,70.04823333333333,3,1730047269.931237,1730047770.1052375,711.1278,218362.998364128,21628.326244536,218362.998364128,21628.326244536,218362.998364128,21628.326244536,307.06576,30.41412,22756.0896,2133.3834,4.292,1.81891991163538e-05,1.2463145624577203e-05,16.377224877309597,1.6221244683402,17.999349345649797,0.4139150448439878,0.0265886679872556,0.4405037128312434,18.43985305848104,spark,270,False,False,False,False
18,3,48,4.5059,159.6703,103.5968,383.4788,53.22343333333333,51.7984,63.91313333333333,3,1730034023.5742412,1730034478.7436802,646.7459,189341.81296665053,20340.684480237363,189341.81296665053,20340.684480237363,189341.81296665053,20340.684480237363,292.7607472527472,31.45081318681319,31043.8032,1940.2377,4.637,1.81891991163538e-05,1.2463145624577203e-05,14.200635972498787,1.525551336017802,15.72618730851659,0.5646619177337012,0.0241814650013947,0.588843382735096,16.315030691251685,spark,270,False,False,False,False
19,3,64,4.831,155.50979999999998,100.049,374.6515,51.8366,50.0245,62.44191666666666,3,1730022133.6960714,1730022575.7861428,630.2103,182112.48349151813,20138.313103893663,182112.48349151813,20138.313103893663,182112.48349151813,20138.313103893663,288.9709728506788,31.95490950226244,40333.4592,1890.6309,4.665,1.81891991163538e-05,1.2463145624577203e-05,13.65843626186386,1.5103734827920243,15.168809744655883,0.733633320440132,0.0235632082290254,0.7571965286691574,15.92600627332504,spark,270,False,False,False,False
20,3,80,4.8647,157.7682,102.9221,383.6312,52.589400000000005,51.46105,63.93853333333334,3,1730011385.5758078,1730011837.6674955,644.3215,182171.71187118365,20445.00543022124,182171.71187118365,20445.00543022124,182171.71187118365,20445.00543022124,282.73418141592924,31.731061946902653,51545.72,1932.9645,4.8,1.81891991163538e-05,1.2463145624577203e-05,13.662878390338772,1.533375407266593,15.196253797605364,0.9375753646758204,0.024090818050638,0.9616661827264584,16.157919980331823,spark,270,False,False,False,False
21,3,92,5.0882,169.0078,106.1737,406.4957,56.33593333333334,53.08685,67.74928333333334,3,1730000452.689611,1730000928.614044,681.6772000000001,187914.9463245883,21476.225865050423,187914.9463245883,21476.225865050423,187914.9463245883,21476.225865050423,275.66558823529414,31.50497899159664,62714.30240000001,2045.0316000000005,4.858,1.81891991163538e-05,1.2463145624577203e-05,14.09362097434412,1.6107169398787815,15.704337914222902,1.140722933796825,0.0254875266376621,1.1662104604344872,16.87054837465739,spark,270,False,False,False,False
22,4,8,4.4428,496.0052,323.8781,1127.5406,165.33506666666668,161.93905,187.9234333333333,3,1730112883.6795137,1730114267.9166503,1947.4239,367923.74402391975,44889.07772177168,367923.74402391975,44889.07772177168,367923.74402391975,44889.07772177168,188.92843208092484,23.05049132947977,15579.3912,7789.6956,5.05,1.81891991163538e-05,1.2463145624577203e-05,27.59428080179398,3.366680829132876,30.960961630926853,0.2833766486483701,0.0970841106339283,0.3804607592822984,31.34142239020915,spark,270,False,False,False,False
23,4,16,4.5484,271.8129,179.4428,633.2885000000001,90.6043,89.7214,105.54808333333337,3,1730080097.149958,1730080861.422136,1084.5442000000005,279244.8207367986,28882.00826139792,279244.8207367986,28882.00826139792,279244.8207367986,28882.00826139792,257.4766623036649,26.63054973821989,17352.707200000008,4338.176800000002,5.073,1.81891991163538e-05,1.2463145624577203e-05,20.94336155525989,2.166150619604844,23.109512174864733,0.3156318464685863,0.0540673292035623,0.3696991756721487,23.47921135053688,spark,270,False,False,False,False
24,4,24,4.701,201.4426,130.8831,469.1662,67.14753333333333,65.44155,78.19436666666667,3,1730061121.4636147,1730061685.533981,801.4919,247316.8387518759,23477.50252885993,247316.8387518759,23477.50252885993,247316.8387518759,23477.50252885993,308.57060283687946,29.29225177304965,19235.8056,3205.9676,5.453,1.81891991163538e-05,1.2463145624577203e-05,18.54876290639069,1.760812689664495,20.309575596055183,0.3498838982218734,0.0399564410664762,0.3898403392883497,20.69941593534353,spark,270,False,False,False,False
25,4,32,4.7723,168.6036,109.3313,395.8566,56.2012,54.66565,65.9761,3,1730046285.4014971,1730046759.964827,673.7915,213609.04880272155,20940.913864609705,213609.04880272155,20940.913864609705,213609.04880272155,20940.913864609705,317.0254430379747,31.0792194092827,21561.328,2695.166,5.392,1.81891991163538e-05,1.2463145624577203e-05,16.020678660204116,1.570568539845728,17.591247200049843,0.3921832882050144,0.0335902463404092,0.4257735345454236,18.017020734595267,spark,270,False,False,False,False
26,4,48,4.6998,149.1913,96.3835,355.5984,49.73043333333334,48.19175,59.2664,3,1730033137.0903263,1730033557.4487686,601.1732,185733.29033156188,19443.45853464762,185733.29033156188,19443.45853464762,185733.29033156188,19443.45853464762,308.95138095238093,32.34252380952381,28856.3136,2404.6928,5.281,1.81891991163538e-05,1.2463145624577203e-05,13.92999677486714,1.4582593900985714,15.388256164965712,0.5248732338343481,0.0299700365487723,0.5548432703831204,15.943099435348833,spark,270,False,False,False,False
27,4,64,4.8346,143.3165,91.6422,340.1869,47.77216666666666,45.8211,56.69781666666666,3,1730021271.594936,1730021675.893327,575.1456,175622.73972100738,19044.87435899259,175622.73972100738,19044.87435899259,175622.73972100738,19044.87435899259,305.3535308641975,33.11313580246914,36809.3184,2300.5824,5.674,1.81891991163538e-05,1.2463145624577203e-05,13.171705479075552,1.428365576924444,14.600071055999996,0.6695320217148656,0.0286724934725393,0.6982045151874049,15.2982755711874,spark,270,False,False,False,False
28,4,80,4.7696,148.1825,94.3529,348.164,49.39416666666667,47.17645,58.02733333333333,3,1730010503.2613912,1730010919.6857233,590.6994,177874.0302363894,19334.75572139423,177874.0302363894,19334.75572139423,177874.0302363894,19334.75572139423,301.1244471153846,32.73197115384615,47255.952,2362.7976,5.919,1.81891991163538e-05,1.2463145624577203e-05,13.340552267729205,1.4501066791045671,14.79065894683377,0.8595479203608575,0.0294478905702015,0.888995810931059,15.679654757764828,spark,270,False,False,False,False
29,4,92,4.7999,150.2713,96.217,361.3576,50.09043333333333,48.1085,60.22626666666667,3,1729999536.1496432,1729999960.2710774,607.8459,177331.72997101417,19996.022719733493,177331.72997101417,19996.022719733493,177331.72997101417,19996.022719733493,291.7379716981132,32.89653301886793,55921.8228,2431.3836,5.947,1.81891991163538e-05,1.2463145624577203e-05,13.29987974782606,1.4997017039800118,14.799581451806072,1.0171731698586537,0.0303026878760087,1.0474758577346626,15.847057309540736,spark,270,False,False,False,False
30,6,8,4.4308,467.9945,308.558,1085.6357999999998,155.99816666666666,154.279,180.9393,3,1730110195.052129,1730111514.839482,1862.1883,356327.4017048522,43370.25256153829,356327.4017048522,43370.25256153829,356327.4017048522,43370.25256153829,191.3487490523124,23.289939347990902,14897.5064,11173.1298,6.005,1.81891991163538e-05,1.2463145624577203e-05,26.724555127863912,3.252768942115372,29.97732406997928,0.270973710246755,0.1392523437797031,0.4102260540264582,30.38755012400574,spark,270,False,False,False,False
31,6,16,4.4236,255.79450000000003,174.0999,612.8192,85.26483333333334,87.04995,102.13653333333332,3,1730078579.58032,1730079311.4715192,1042.7136,271277.0631004104,28280.57525581396,271277.0631004104,28280.57525581396,271277.0631004104,28280.57525581396,260.1645006839945,27.12209302325581,16683.4176,6256.2816,7.251,1.81891991163538e-05,1.2463145624577203e-05,20.34577973253078,2.121043144186047,22.466822876716822,0.3034580046676814,0.0779729486491628,0.3814309533168443,22.84825383003367,spark,270,False,False,False,False
32,6,24,4.7234,194.6908,130.1323,455.8835,64.89693333333334,65.06615,75.98058333333333,3,1730059994.7766137,1730060546.5850585,780.7066,248054.60103653988,23156.889214840576,248054.60103653988,23156.889214840576,248054.60103653988,23156.889214840576,317.73088768115946,29.661449275362315,18736.9584,4684.2396,7.462,1.81891991163538e-05,1.2463145624577203e-05,18.60409507774049,1.736766691113043,20.34086176885353,0.3408102671724378,0.0583803602752112,0.3991906274476491,20.74005239630118,spark,270,False,False,False,False
33,6,32,4.5838,166.54000000000002,108.1011,388.5678,55.51333333333334,54.05055,64.76129999999999,3,1730045329.3751445,1730045798.4010262,663.2089000000001,213776.18317952243,20816.967815993605,213776.18317952243,20816.967815993605,213776.18317952243,20816.967815993605,322.3361194029851,31.38825159914712,21222.684800000003,3979.253400000001,7.17,1.81891991163538e-05,1.2463145624577203e-05,16.03321373846418,1.5612725861995205,17.594486324663702,0.3860236396108152,0.0495940146012939,0.4356176542121092,18.03010397887581,spark,270,False,False,False,False
34,6,48,4.7919,137.74200000000002,91.5856,324.5688,45.91400000000001,45.7928,54.0948,3,1730032308.2739449,1730032698.818471,553.8964000000001,177083.96562641434,18643.64284265985,177083.96562641434,18643.64284265985,177083.96562641434,18643.64284265985,319.7059335038363,33.65907928388747,26587.027200000004,3323.3784000000005,7.505,1.81891991163538e-05,1.2463145624577203e-05,13.281297421981074,1.3982732131994886,14.679570635180562,0.4835967316527145,0.0414197489647743,0.5250164806174888,15.204587115798052,spark,270,False,False,False,False
35,6,64,5.0049,136.2662,87.32910000000001,316.8827,45.422066666666666,43.664550000000006,52.81378333333333,3,1730020473.3227758,1730020854.5702708,540.4780000000001,172858.62460104987,18342.0642839895,172858.62460104987,18342.0642839895,172858.62460104987,18342.0642839895,319.8254593175853,33.936745406824144,34590.592000000004,3242.8680000000004,7.566,1.81891991163538e-05,1.2463145624577203e-05,12.96439684507874,1.3756548212992123,14.340051666377953,0.6291751654405549,0.0404163361252814,0.6695915015658362,15.00964316794379,spark,270,False,False,False,False
36,6,80,4.7008,131.1856,83.0127,307.7278,43.72853333333333,41.50635,51.28796666666667,3,1730009708.2954297,1730010075.6540072,521.9261,165265.03464455978,18082.214831146743,165265.03464455978,18082.214831146743,165265.03464455978,18082.214831146743,316.6445108695652,34.64516304347826,41754.088,3131.5566,7.86,1.81891991163538e-05,1.2463145624577203e-05,12.394877598341983,1.3561661123360056,13.751043710677989,0.7594734205537588,0.0390290459374058,0.7985024664911646,14.549546177169152,spark,270,False,False,False,False
37,6,92,4.8821,132.2212,84.7789,316.9239,44.07373333333334,42.38945,52.82065,3,1729998721.1011162,1729999095.082556,533.924,166733.64395957216,18586.922315080214,166733.64395957216,18586.922315080214,166733.64395957216,18586.922315080214,312.27973262032083,34.81192513368984,49121.008,3203.544,7.732,1.81891991163538e-05,1.2463145624577203e-05,12.505023296967911,1.394019173631016,13.899042470598928,0.8934717953080079,0.0399262353867405,0.9333980306947484,14.832440501293677,spark,270,False,False,False,False
38,8,8,4.7542,510.14420000000007,335.0025,1203.4796,170.0480666666667,167.50125,200.5799333333333,3,1730107417.483905,1730108868.516966,2048.6263,392034.1285952627,46960.15205043932,392034.1285952627,46960.15205043932,392034.1285952627,46960.15205043932,191.36439310344824,22.92275172413793,16389.0104,16389.0104,6.029,1.81891991163538e-05,1.2463145624577203e-05,29.4025596446447,3.522011403782949,32.92457104842765,0.2981029734855931,0.2042586232579102,0.5023615967435034,33.42693264517116,spark,270,False,False,False,False
39,8,16,4.7641,268.3062,175.6898,612.9968,89.4354,87.8449,102.16613333333332,3,1730077069.1759405,1730077820.1661985,1056.9928,276552.806596538,28451.614249853534,276552.806596538,28451.614249853534,276552.806596538,28451.614249853534,261.6411451398136,26.917509986684426,16911.8848,8455.9424,9.153,1.81891991163538e-05,1.2463145624577203e-05,20.74146049474035,2.133871068739015,22.875331563479364,0.3076136400600372,0.1053876415242368,0.413001281584274,23.28833284506364,spark,270,False,False,False,False
40,8,24,4.4221,194.6011,128.0705,448.1595,64.86703333333334,64.03525,74.69324999999999,3,1730058883.0060005,1730059427.5665207,770.8311,246684.99606247057,23064.371747768382,246684.99606247057,23064.371747768382,246684.99606247057,23064.371747768382,320.0247058823529,29.92143382352941,18499.9464,6166.6488,9.37,1.81891991163538e-05,1.2463145624577203e-05,18.50137470468529,1.7298278810826284,20.23120258576792,0.3364992087114726,0.0768558420100242,0.4133550507214969,20.644557636489413,spark,270,False,False,False,False
41,8,32,4.5013,166.4974,107.4509,381.8164,55.49913333333333,53.72545,63.636066666666665,3,1730044384.70272,1730044848.9094782,655.7647,211791.6326488641,20810.085041523707,211791.6326488641,20810.085041523707,211791.6326488641,20810.085041523707,322.9689439655172,31.73407327586207,20984.4704,5246.1176,9.105,1.81891991163538e-05,1.2463145624577203e-05,15.884372448664806,1.560756378114278,17.445128826779083,0.3816907104568324,0.0653831276124574,0.4470738380692898,17.892202664848373,spark,270,False,False,False,False
42,8,48,4.5434,132.2271,84.193,302.5472,44.075700000000005,42.0965,50.42453333333333,3,1730031524.6774726,1730031892.429678,518.9673,167182.18496835328,18006.092261274458,167182.18496835328,18006.092261274458,167182.18496835328,18006.092261274458,322.1439673913044,34.69600543478261,24910.4304,4151.7384,8.777,1.81891991163538e-05,1.2463145624577203e-05,12.538663872626495,1.3504569195955842,13.88912079222208,0.4531007786196728,0.0517437202743491,0.5048444988940219,14.393965291116102,spark,270,False,False,False,False
43,8,64,4.7584,127.5771,82.1457,298.04,42.5257,41.07285,49.673333333333325,3,1730019721.8958402,1730020080.5364351,507.7628,163770.82083181007,17900.43998144134,163770.82083181007,17900.43998144134,163770.82083181007,17900.43998144134,322.53410614525137,35.25354748603352,32496.8192,4062.1024,9.018,1.81891991163538e-05,1.2463145624577203e-05,12.282811562385756,1.3425329986081005,13.625344560993856,0.5910911150769492,0.0506265737531445,0.6417176888300938,14.26706224982395,spark,270,False,False,False,False
44,8,80,4.7698,127.8345,83.391,299.7761,42.6115,41.6955,49.96268333333333,3,1730008967.768907,1730009327.1061249,511.0016,164057.80384944845,18054.127782863507,164057.80384944845,18054.127782863507,164057.80384944845,18054.127782863507,321.05144846796657,35.3308635097493,40880.128,4088.0128,9.3,1.81891991163538e-05,1.2463145624577203e-05,12.304335288708632,1.3540595837147629,13.658394872423395,0.74357678809403,0.0509494988415356,0.7945262869355656,14.45292115935896,spark,270,False,False,False,False
45,8,92,4.4582,130.8117,82.5917,302.9383,43.6039,41.29585,50.48971666666667,3,1729997964.9359276,1729998329.5896802,516.3417000000001,164814.92304490384,18327.09471473077,164814.92304490384,18327.09471473077,164814.92304490384,18327.09471473077,319.1973901098901,35.49412087912088,47503.436400000006,4130.7336000000005,9.231,1.81891991163538e-05,1.2463145624577203e-05,12.361119228367787,1.3745321036048077,13.735651331972594,0.8640494633906489,0.051481934393134,0.915531397783783,14.651182729756377,spark,270,False,False,False,False
46,12,8,4.4187,467.2431,307.8217,1079.0096,155.7477,153.91084999999998,179.83493333333334,3,1730104663.6929789,1730105972.639321,1854.0744,355371.26176301297,43246.05167314286,355371.26176301297,43246.05167314286,355371.26176301297,43246.05167314286,191.67044308632543,23.324873949579832,14832.5952,22248.8928,7.174,1.81891991163538e-05,1.2463145624577203e-05,26.65284463222597,3.243453875485714,29.896298507711684,0.2697930275050735,0.2772911909520072,0.5470842184570808,30.443382726168764,spark,270,False,False,False,False
47,12,16,4.4548,240.9112,158.4026,574.4277999999999,80.30373333333334,79.2013,95.73796666666664,3,1730075633.3934717,1730076325.2748594,973.7416,259926.25652930827,26569.56120963241,259926.25652930827,26569.56120963241,259926.25652930827,26569.56120963241,266.93555716353114,27.28604920405209,15579.8656,11684.8992,9.221,1.81891991163538e-05,1.2463145624577203e-05,19.49446923969812,1.9927170907224308,21.48718633042055,0.2833852776044309,0.1456306003381056,0.4290158779425366,21.916202208363085,spark,270,False,False,False,False
