,Unnamed: 0,workload,cpu,memory,start,end
0,0,faiss,48,96,2025-02-17 08:40:01.222773,2025-02-17 08:44:57.373859
1,1,spark,48,96,2025-02-17 08:39:46.000258,2025-02-17 08:45:19.636064
