,workload,label,rounds,cpus,memory,times,geomean,start,end,start_seconds,end_seconds,duration
0,histogram,wordCounts,60,48,96,"[3.413, 3.398, 3.374, 3.37, 3.387, 3.406, 3.451, 3.463, 3.503, 3.38, 3.382, 3.419, 3.362, 3.396, 3.394, 3.386, 3.403, 3.364, 3.415, 3.446, 3.564, 3.459, 3.447, 3.424, 3.431, 3.417, 3.495, 3.46, 3.438, 3.485, 3.537]",3.4276792814349695,2025-02-17 02:21:57.820900,2025-02-17 02:23:44.089900,0.0,106.269,106.269
