,workload,cpu,memory,start,end,cpu_util_avg,runtime,total CPU power (W),total DRAM power (W),total power (W),total CPU dynamic power (W),total DRAM dynamic power (W),total dynamic power (W),proportional CPU dynamic power (W),proportional DRAM dynamic power (W),proportional dynamic power (W),proportional CPU static power (W),proportional DRAM static power (W),proportional static power (W),proportional CPU static energy (J),proportional DRAM static energy (J),proportional static energy (J),proportional CPU dynamic energy (J),proportional DRAM dynamic energy (J),proportional dynamic energy (J),proportional total energy (J),CPU Embodied Carbon (gCO2e),Memory Embodied Carbon (gCO2e),Total Embodied Carbon (gCO2e)
0,pgbench-50,48,96,2025-02-17 02:21:57.820900,2025-02-17 02:26:07.820900,40.635669811320746,1.9809494625799005,322.9680627631219,27.255620332086984,350.2236830952089,287.4682794297886,24.44480366542032,311.9130830952089,160.76427776532907,13.67055597988645,174.43483374521549,17.74989166666667,1.4054083333333331,19.155300000000004,35.16163835793479,2.78404288262198,37.94568124055677,318.46590964127444,27.080680521524503,345.54659016279896,383.4922714033557,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
1,wordCounts,48,96,2025-02-17 02:21:57.820900,2025-02-17 02:23:44.089900,32.02640566037736,3.427679281434969,322.9680627631219,27.255620332086984,350.2236830952089,287.4682794297886,24.44480366542032,311.9130830952089,126.70400166445954,10.774247685533869,137.47824934999338,17.74989166666667,1.4054083333333331,19.155300000000004,60.84093591354856,4.817289026122717,65.65822493967127,434.3006813801698,36.93066556475311,471.2313469449229,536.8895718845941,0.0008730815575849823,0.0011964619799594116,0.0020695435375443936
