,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
284,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.0754063235441527,0.0072823252924189,0.0826886488365716,0.0490951221461187,0.0196231729333143,0.068718295079433,0.1514069439160047,convexHull,30,False,False,True,False,6.888364119842105,-0.0,-13.871295098643191,-13.871295098643191
291,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.0776406090102599,0.0077271242840728,0.0853677332943328,0.0282433153063165,0.0193521742948535,0.04759548960117,0.1329632228955028,convexHull,30,True,False,False,True,18.230809793198404,12.181555576958106,-0.0,-0.0
354,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.1005116690405855,0.0098752019452204,0.110386870985806,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.1902046909442133,convexHull,40,False,True,False,False,-0.0,-6.277518551424466,-17.832803483965133,-17.832803483965133
362,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.1005417647255369,0.0097097670565586,0.1102515317820956,0.0490951221461187,0.0196231729333143,0.068718295079433,0.1789698268615286,convexHull,40,False,False,True,False,5.9067229240838595,-0.0,-10.872746268487079,-10.872746268487079
369,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.1035208120136799,0.0103028323787637,0.1138236443924437,0.0282433153063165,0.0193521742948535,0.04759548960117,0.1614191339936138,convexHull,40,True,False,False,True,15.133988971408838,9.806509385235094,-0.0,-0.0
432,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.1256395863007318,0.0123440024315256,0.1379835887322575,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.2178014086906648,convexHull,50,False,True,False,False,-0.0,-5.456132781165651,-14.70775877127479,-14.70775877127479
440,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.1256772059069212,0.0121372088206982,0.1378144147276195,0.0490951221461187,0.0196231729333143,0.068718295079433,0.2065327098070525,convexHull,50,False,False,True,False,5.173841138748935,-0.0,-8.772961558629683,-8.772961558629683
447,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.1294010150170999,0.0128785404734547,0.1422795554905546,0.0282433153063165,0.0193521742948535,0.04759548960117,0.1898750450917247,convexHull,50,True,False,False,True,12.821938924464382,8.065388156137471,-0.0,-0.0
510,2DonSphere_1000000000,3,96,88,28.076,2024-11-03 23:46:25.890800,2024-11-03 23:47:50.122900,8049.358296786028,852.5981177337326,9046.050213652696,931.514606467066,9046.050213652696,888.7681750698437,9572.008131736526,322.1986826347306,33.178323353293415,2695.2960000000003,2470.688,1.81891991163538e-05,1.2463145624577203e-05,9934.81838872254,0.1507675035608782,0.0148128029178307,0.1655803064787089,0.0490252756215119,0.0307925443368954,0.0798178199584073,0.2453981264371163,convexHull,60,False,True,False,False,-0.0,-4.828170215270107,-12.39731219046473,-12.39731219046473
518,2DonSphere_1000000000,3,96,56,28.116,2024-11-04 01:05:14.760500,2024-11-04 01:06:39.112400,8050.646917098327,850.8289330152745,9048.758825298328,929.8578544152743,9048.758825298328,873.8790350902746,9572.759964200475,321.8366348448687,33.07219570405728,2699.136,1574.496,1.81891991163538e-05,1.2463145624577203e-05,9922.637860388602,0.1508126470883054,0.0145646505848379,0.1653772976731433,0.0490951221461187,0.0196231729333143,0.068718295079433,0.2340955927525764,convexHull,60,False,False,True,False,4.605794611653726,-0.0,-7.220522841952688,-7.220522841952688
