,input,rounds,cpus,memory,geomean,start,end,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Utilization,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),Total Energy per Round,CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh),Min CF,Min Runtime,Min Energy,Min Embodied,CF Improvement over Perf-Optimal (%),CF Improvement over Energy-Optimal (%),CF Improvement over Embodied-Optimal (%),CF Improvement over CF-Optimal (%)
837,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.2588020300341999,0.0257570809469094,0.2845591109811093,0.0282433153063165,0.0193521742948535,0.04759548960117,0.3321546005822794,convexHull,100,True,False,False,True,6.641763146789854,3.54076543222736,-0.0,-0.0
915,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.2846822330376198,0.0283327890416003,0.3130150220792202,0.0282433153063165,0.0193521742948535,0.04759548960117,0.3606105116803903,convexHull,110,True,False,False,True,5.939564300536195,3.038233866403068,-0.0,-0.0
993,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.3105624360410398,0.0309084971362913,0.3414709331773312,0.0282433153063165,0.0193521742948535,0.04759548960117,0.3890664227785013,convexHull,120,True,False,False,True,5.331669105325494,2.6050497785039206,-0.0,-0.0
1071,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.3364426390444598,0.0334842052309822,0.3699268442754421,0.0282433153063165,0.0193521742948535,0.04759548960117,0.4175223338766122,convexHull,130,True,False,False,True,4.8002757917026315,2.2277851383567566,-0.0,-0.0
1149,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.3623228420478798,0.0360599133256732,0.398382755373553,0.0282433153063165,0.0193521742948535,0.04759548960117,0.4459782449747231,convexHull,140,True,False,False,True,4.3317979488843426,1.8962685485892912,-0.0,-0.0
1227,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.3882030450512997,0.0386356214203641,0.4268386664716639,0.0282433153063165,0.0193521742948535,0.04759548960117,0.474434156072834,convexHull,150,True,False,False,True,3.915686543142997,1.6026544135561476,-0.0,-0.0
1305,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.4140832480547198,0.041211329515055,0.4552945775697748,0.0282433153063165,0.0193521742948535,0.04759548960117,0.502890067170945,convexHull,160,True,False,False,True,3.543626051144405,1.340794111309834,-0.0,-0.0
1383,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.4399634510581398,0.043787037609746,0.4837504886678858,0.0282433153063165,0.0193521742948535,0.04759548960117,0.5313459782690559,convexHull,170,True,False,False,True,3.2089730590360785,1.105800719149256,-0.0,-0.0
1461,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.4658436540615597,0.0463627457044369,0.5122063997659967,0.0282433153063165,0.0193521742948535,0.04759548960117,0.5598018893671668,convexHull,180,True,False,False,True,2.9063560887073856,0.8937411791766724,-0.0,-0.0
1539,2DonSphere_1000000000,3,48,48,32.349,2024-10-28 05:45:04.910900,2024-10-28 05:46:41.962900,8742.681835706195,904.5231370012395,9891.064326756195,995.4502453512396,9316.873081231195,927.2549140887396,4812.648140495869,305.7610537190082,30.77221074380165,1552.752,1552.752,1.81891991163538e-05,1.2463145624577203e-05,10244.127995319936,0.4917238570649797,0.0489384537991279,0.5406623108641077,0.0282433153063165,0.0193521742948535,0.04759548960117,0.5882578004652778,convexHull,190,True,False,False,True,2.6313850992821872,0.7014143985350911,-0.0,-0.0
