,Unnamed: 0,workload,cpu,memory,start,end
0,0,pgbench-10,48,96,2025-02-17 03:31:37.500377,2025-02-17 03:35:47.500377
1,1,faiss,48,96,2025-02-17 03:31:37.500377,2025-02-17 03:37:09.653547
