mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 03:32:47.866851,2025-02-17 03:32:48.965790,0 days 00:00:01.098939
IVF,64,2025-02-17 03:32:48.965844,2025-02-17 03:32:50.114911,0 days 00:00:01.149067
IVF,64,2025-02-17 03:32:50.114958,2025-02-17 03:32:51.266205,0 days 00:00:01.151247
IVF,64,2025-02-17 03:32:51.266254,2025-02-17 03:32:52.457788,0 days 00:00:01.191534
IVF,64,2025-02-17 03:32:52.457848,2025-02-17 03:32:53.600474,0 days 00:00:01.142626
IVF,64,2025-02-17 03:32:53.600530,2025-02-17 03:32:54.758366,0 days 00:00:01.157836
IVF,64,2025-02-17 03:32:54.758427,2025-02-17 03:32:55.897410,0 days 00:00:01.138983
IVF,64,2025-02-17 03:32:55.897467,2025-02-17 03:32:57.075312,0 days 00:00:01.177845
IVF,64,2025-02-17 03:32:57.075375,2025-02-17 03:32:58.197435,0 days 00:00:01.122060
IVF,64,2025-02-17 03:32:58.197495,2025-02-17 03:32:59.320299,0 days 00:00:01.122804
IVF,64,2025-02-17 03:32:59.320358,2025-02-17 03:33:00.464225,0 days 00:00:01.143867
IVF,64,2025-02-17 03:33:00.464283,2025-02-17 03:33:01.558934,0 days 00:00:01.094651
IVF,64,2025-02-17 03:33:01.558993,2025-02-17 03:33:02.659706,0 days 00:00:01.100713
IVF,64,2025-02-17 03:33:02.659766,2025-02-17 03:33:03.861698,0 days 00:00:01.201932
IVF,64,2025-02-17 03:33:03.861754,2025-02-17 03:33:05.006609,0 days 00:00:01.144855
IVF,64,2025-02-17 03:33:05.006900,2025-02-17 03:33:06.096313,0 days 00:00:01.089413
IVF,64,2025-02-17 03:33:06.096370,2025-02-17 03:33:07.283209,0 days 00:00:01.186839
IVF,64,2025-02-17 03:33:07.283265,2025-02-17 03:33:08.455857,0 days 00:00:01.172592
IVF,64,2025-02-17 03:33:08.455915,2025-02-17 03:33:09.613154,0 days 00:00:01.157239
IVF,64,2025-02-17 03:33:09.613211,2025-02-17 03:33:10.806027,0 days 00:00:01.192816
IVF,64,2025-02-17 03:33:10.806084,2025-02-17 03:33:11.944494,0 days 00:00:01.138410
IVF,64,2025-02-17 03:33:11.944557,2025-02-17 03:33:13.096484,0 days 00:00:01.151927
IVF,64,2025-02-17 03:33:13.096541,2025-02-17 03:33:14.310183,0 days 00:00:01.213642
IVF,64,2025-02-17 03:33:14.310238,2025-02-17 03:33:15.427809,0 days 00:00:01.117571
IVF,64,2025-02-17 03:33:15.427864,2025-02-17 03:33:16.563334,0 days 00:00:01.135470
IVF,64,2025-02-17 03:33:16.563391,2025-02-17 03:33:17.663837,0 days 00:00:01.100446
IVF,64,2025-02-17 03:33:17.663894,2025-02-17 03:33:18.823526,0 days 00:00:01.159632
IVF,64,2025-02-17 03:33:18.823607,2025-02-17 03:33:20.074697,0 days 00:00:01.251090
IVF,64,2025-02-17 03:33:20.074757,2025-02-17 03:33:21.224731,0 days 00:00:01.149974
IVF,64,2025-02-17 03:33:21.224780,2025-02-17 03:33:22.436805,0 days 00:00:01.212025
IVF,64,2025-02-17 03:33:22.436891,2025-02-17 03:33:23.599005,0 days 00:00:01.162114
IVF,64,2025-02-17 03:33:23.599055,2025-02-17 03:33:24.788034,0 days 00:00:01.188979
IVF,64,2025-02-17 03:33:24.788094,2025-02-17 03:33:25.917931,0 days 00:00:01.129837
IVF,64,2025-02-17 03:33:25.917979,2025-02-17 03:33:27.099342,0 days 00:00:01.181363
IVF,64,2025-02-17 03:33:27.099401,2025-02-17 03:33:28.176534,0 days 00:00:01.077133
IVF,64,2025-02-17 03:33:28.176592,2025-02-17 03:33:29.296839,0 days 00:00:01.120247
IVF,64,2025-02-17 03:33:29.296895,2025-02-17 03:33:30.446166,0 days 00:00:01.149271
IVF,64,2025-02-17 03:33:30.446224,2025-02-17 03:33:31.616116,0 days 00:00:01.169892
IVF,64,2025-02-17 03:33:31.616173,2025-02-17 03:33:32.767342,0 days 00:00:01.151169
IVF,64,2025-02-17 03:33:32.767398,2025-02-17 03:33:33.957193,0 days 00:00:01.189795
IVF,64,2025-02-17 03:33:33.957240,2025-02-17 03:33:35.078727,0 days 00:00:01.121487
IVF,64,2025-02-17 03:33:35.078778,2025-02-17 03:33:36.264163,0 days 00:00:01.185385
IVF,64,2025-02-17 03:33:36.264221,2025-02-17 03:33:37.416213,0 days 00:00:01.151992
IVF,64,2025-02-17 03:33:37.416271,2025-02-17 03:33:38.523289,0 days 00:00:01.107018
IVF,64,2025-02-17 03:33:38.523346,2025-02-17 03:33:39.702227,0 days 00:00:01.178881
IVF,64,2025-02-17 03:33:39.702278,2025-02-17 03:33:40.852849,0 days 00:00:01.150571
IVF,64,2025-02-17 03:33:40.852910,2025-02-17 03:33:42.051789,0 days 00:00:01.198879
IVF,64,2025-02-17 03:33:42.051840,2025-02-17 03:33:43.243607,0 days 00:00:01.191767
IVF,64,2025-02-17 03:33:43.243657,2025-02-17 03:33:44.394742,0 days 00:00:01.151085
IVF,64,2025-02-17 03:33:44.394795,2025-02-17 03:33:45.538440,0 days 00:00:01.143645
IVF,64,2025-02-17 03:33:45.538508,2025-02-17 03:33:46.706709,0 days 00:00:01.168201
IVF,64,2025-02-17 03:33:46.706758,2025-02-17 03:33:47.856397,0 days 00:00:01.149639
IVF,64,2025-02-17 03:33:47.856458,2025-02-17 03:33:48.936222,0 days 00:00:01.079764
IVF,64,2025-02-17 03:33:48.936283,2025-02-17 03:33:50.081284,0 days 00:00:01.145001
IVF,64,2025-02-17 03:33:50.081332,2025-02-17 03:33:51.234551,0 days 00:00:01.153219
IVF,64,2025-02-17 03:33:51.234609,2025-02-17 03:33:52.372087,0 days 00:00:01.137478
IVF,64,2025-02-17 03:33:52.372148,2025-02-17 03:33:53.528817,0 days 00:00:01.156669
IVF,64,2025-02-17 03:33:53.528875,2025-02-17 03:33:54.723221,0 days 00:00:01.194346
IVF,64,2025-02-17 03:33:54.723278,2025-02-17 03:33:55.886233,0 days 00:00:01.162955
IVF,64,2025-02-17 03:33:55.886286,2025-02-17 03:33:57.079923,0 days 00:00:01.193637
IVF,64,2025-02-17 03:33:57.079980,2025-02-17 03:33:58.183470,0 days 00:00:01.103490
IVF,64,2025-02-17 03:33:58.183525,2025-02-17 03:33:59.311260,0 days 00:00:01.127735
IVF,64,2025-02-17 03:33:59.311311,2025-02-17 03:34:00.468509,0 days 00:00:01.157198
IVF,64,2025-02-17 03:34:00.468566,2025-02-17 03:34:01.631432,0 days 00:00:01.162866
IVF,64,2025-02-17 03:34:01.631491,2025-02-17 03:34:02.784317,0 days 00:00:01.152826
IVF,64,2025-02-17 03:34:02.784376,2025-02-17 03:34:03.909259,0 days 00:00:01.124883
IVF,64,2025-02-17 03:34:03.909316,2025-02-17 03:34:05.056691,0 days 00:00:01.147375
IVF,64,2025-02-17 03:34:05.056756,2025-02-17 03:34:06.236045,0 days 00:00:01.179289
IVF,64,2025-02-17 03:34:06.236100,2025-02-17 03:34:07.334835,0 days 00:00:01.098735
IVF,64,2025-02-17 03:34:07.334891,2025-02-17 03:34:08.505345,0 days 00:00:01.170454
IVF,64,2025-02-17 03:34:08.505414,2025-02-17 03:34:09.686609,0 days 00:00:01.181195
IVF,64,2025-02-17 03:34:09.686671,2025-02-17 03:34:10.888211,0 days 00:00:01.201540
IVF,64,2025-02-17 03:34:10.888269,2025-02-17 03:34:12.079899,0 days 00:00:01.191630
IVF,64,2025-02-17 03:34:12.079959,2025-02-17 03:34:13.233590,0 days 00:00:01.153631
IVF,64,2025-02-17 03:34:13.233644,2025-02-17 03:34:14.411392,0 days 00:00:01.177748
IVF,64,2025-02-17 03:34:14.411447,2025-02-17 03:34:15.549991,0 days 00:00:01.138544
IVF,64,2025-02-17 03:34:15.550046,2025-02-17 03:34:16.645493,0 days 00:00:01.095447
IVF,64,2025-02-17 03:34:16.645542,2025-02-17 03:34:17.789706,0 days 00:00:01.144164
IVF,64,2025-02-17 03:34:17.789757,2025-02-17 03:34:18.938299,0 days 00:00:01.148542
IVF,64,2025-02-17 03:34:18.938350,2025-02-17 03:34:20.087513,0 days 00:00:01.149163
IVF,64,2025-02-17 03:34:20.087563,2025-02-17 03:34:21.167918,0 days 00:00:01.080355
IVF,64,2025-02-17 03:34:21.167983,2025-02-17 03:34:22.289689,0 days 00:00:01.121706
IVF,64,2025-02-17 03:34:22.289740,2025-02-17 03:34:23.447145,0 days 00:00:01.157405
IVF,64,2025-02-17 03:34:23.447197,2025-02-17 03:34:24.570926,0 days 00:00:01.123729
IVF,64,2025-02-17 03:34:24.570979,2025-02-17 03:34:25.718416,0 days 00:00:01.147437
IVF,64,2025-02-17 03:34:25.718466,2025-02-17 03:34:26.872460,0 days 00:00:01.153994
IVF,64,2025-02-17 03:34:26.872519,2025-02-17 03:34:27.991947,0 days 00:00:01.119428
IVF,64,2025-02-17 03:34:27.992007,2025-02-17 03:34:29.129089,0 days 00:00:01.137082
IVF,64,2025-02-17 03:34:29.129135,2025-02-17 03:34:30.334394,0 days 00:00:01.205259
IVF,64,2025-02-17 03:34:30.334442,2025-02-17 03:34:31.469283,0 days 00:00:01.134841
IVF,64,2025-02-17 03:34:31.469331,2025-02-17 03:34:32.567800,0 days 00:00:01.098469
IVF,64,2025-02-17 03:34:32.567848,2025-02-17 03:34:33.685350,0 days 00:00:01.117502
IVF,64,2025-02-17 03:34:33.685398,2025-02-17 03:34:34.829080,0 days 00:00:01.143682
IVF,64,2025-02-17 03:34:34.829135,2025-02-17 03:34:35.917226,0 days 00:00:01.088091
IVF,64,2025-02-17 03:34:35.917316,2025-02-17 03:34:36.990101,0 days 00:00:01.072785
IVF,64,2025-02-17 03:34:36.990166,2025-02-17 03:34:38.070945,0 days 00:00:01.080779
IVF,64,2025-02-17 03:34:38.071005,2025-02-17 03:34:39.179512,0 days 00:00:01.108507
IVF,64,2025-02-17 03:34:39.179569,2025-02-17 03:34:40.327089,0 days 00:00:01.147520
IVF,64,2025-02-17 03:34:40.327145,2025-02-17 03:34:41.478609,0 days 00:00:01.151464
IVF,64,2025-02-17 03:34:41.478660,2025-02-17 03:34:42.607063,0 days 00:00:01.128403
IVF,64,2025-02-17 03:34:42.607125,2025-02-17 03:34:43.676462,0 days 00:00:01.069337
IVF,64,2025-02-17 03:34:43.676516,2025-02-17 03:34:44.797330,0 days 00:00:01.120814
IVF,64,2025-02-17 03:34:44.797381,2025-02-17 03:34:45.856397,0 days 00:00:01.059016
IVF,64,2025-02-17 03:34:45.856447,2025-02-17 03:34:46.972358,0 days 00:00:01.115911
IVF,64,2025-02-17 03:34:46.972406,2025-02-17 03:34:48.059046,0 days 00:00:01.086640
