,workload,label,rounds,cpus,memory,times,geomean,start,end,start_seconds,end_seconds,duration
0,histogram,wordCounts,60,48,96,"[3.86, 4.014, 4.256, 4.416, 4.748, 4.28, 4.485, 4.861, 4.685, 4.46, 4.396, 4.352, 4.538, 4.571, 4.647, 4.742, 4.832, 4.668, 4.674, 4.807, 5.148, 4.461, 4.456, 4.591, 4.409, 4.752, 4.486, 4.538, 4.451, 4.229, 4.122]",4.5064684098870975,2025-02-17 09:27:48.622800,2025-02-17 09:30:08.557800,0.0,139.935,139.935
